"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MAX"
"13200","2222","2222","2222","0.004070261","0.004070261","0.004070261","2222","2222","2222","0.004064488","0.004064488","0.004064488","2222","2222","2222","0.00433544","0.00433544","0.00433544","2222","2222","2222","0.004212565","0.004212565","0.004212565","2222","2222","2222","0.0041798796","0.0041798796","0.0041798796","2222","2222","2222","0.004151418","0.004151418","0.004151418","2222","2222","2222","0.004169647","0.004169647","0.004169647","2222","2222","2222","0.0041350718","0.0041350718","0.0041350718","2222","2222","2222","0.0041330964","0.0041330964","0.0041330964","2222","2222","2222","0.0041374727","0.0041374727","0.0041374727"
"13250","2232","2232","2232","0.004041836","0.004041836","0.004041836","2232","2232","2232","0.004405186","0.004405186","0.004405186","2232","2232","2232","0.00425885","0.00425885","0.00425885","2232","2232","2232","0.0042405683","0.0042405683","0.0042405683","2232","2232","2232","0.004161392","0.004161392","0.004161392","2232","2232","2232","0.004166587","0.004166587","0.004166587","2232","2232","2232","0.0041092862","0.0041092862","0.0041092862","2232","2232","2232","0.0040763854","0.0040763854","0.0040763854","2232","2232","2232","0.004105098","0.004105098","0.004105098","2232","2232","2232","0.004172801","0.004172801","0.004172801"
"13300","2241","2241","2241","0.0040208837","0.0040208837","0.0040208837","2241","2241","2241","0.0042805015","0.0042805015","0.0042805015","2241","2241","2241","0.004280335","0.004280335","0.004280335","2241","2241","2241","0.0041777296","0.0041777296","0.0041777296","2241","2241","2241","0.0041660527","0.0041660527","0.0041660527","2241","2241","2241","0.0042882664","0.0042882664","0.0042882664","2241","2241","2241","0.0040447395","0.0040447395","0.0040447395","2241","2241","2241","0.004104888","0.004104888","0.004104888","2241","2241","2241","0.0041459054","0.0041459054","0.0041459054","2241","2241","2241","0.004131107","0.004131107","0.004131107"
"13350","2250","2250","2250","0.0040487354","0.0040487354","0.0040487354","2250","2250","2250","0.004232905","0.004232905","0.004232905","2250","2250","2250","0.0041510873","0.0041510873","0.0041510873","2250","2250","2250","0.004149887","0.004149887","0.004149887","2250","2250","2250","0.0042280345","0.0042280345","0.0042280345","2250","2250","2250","0.0041449433","0.0041449433","0.0041449433","2250","2250","2250","0.004058764","0.004058764","0.004058764","2250","2250","2250","0.004195211","0.004195211","0.004195211","2250","2250","2250","0.004137924","0.004137924","0.004137924","2250","2250","2250","0.004164677","0.004164677","0.004164677"
"13400","2259","2259","2259","0.0040033027","0.0040033027","0.0040033027","2259","2259","2259","0.004133344","0.004133344","0.004133344","2259","2259","2259","0.0041338797","0.0041338797","0.0041338797","2259","2259","2259","0.004131219","0.004131219","0.004131219","2259","2259","2259","0.0041624145","0.0041624145","0.0041624145","2259","2259","2259","0.0042292024","0.0042292024","0.0042292024","2259","2259","2259","0.004040751","0.004040751","0.004040751","2259","2259","2259","0.004147251","0.004147251","0.004147251","2259","2259","2259","0.0041166116","0.0041166116","0.0041166116","2259","2259","2259","0.004123962","0.004123962","0.004123962"
"13450","2269","2269","2269","0.0041265967","0.0041265967","0.0041265967","2269","2269","2269","0.004145036","0.004145036","0.004145036","2269","2269","2269","0.004211644","0.004211644","0.004211644","2269","2269","2269","0.0041365777","0.0041365777","0.0041365777","2269","2269","2269","0.004154118","0.004154118","0.004154118","2269","2269","2269","0.004217074","0.004217074","0.004217074","2269","2269","2269","0.0046511805","0.0046511805","0.0046511805","2269","2269","2269","0.0040535065","0.0040535065","0.0040535065","2269","2269","2269","0.0041531734","0.0041531734","0.0041531734","2269","2269","2269","0.0041927313","0.0041927313","0.0041927313"
"13500","2278","2278","2278","0.004042148","0.004042148","0.004042148","2278","2278","2278","0.004184505","0.004184505","0.004184505","2278","2278","2278","0.004216617","0.004216617","0.004216617","2278","2278","2278","0.004132776","0.004132776","0.004132776","2278","2278","2278","0.00458386","0.00458386","0.00458386","2278","2278","2278","0.0042032897","0.0042032897","0.0042032897","2278","2278","2278","0.0041202484","0.0041202484","0.0041202484","2278","2278","2278","0.004183427","0.004183427","0.004183427","2278","2278","2278","0.0041572507","0.0041572507","0.0041572507","2278","2278","2278","0.004220129","0.004220129","0.004220129"
"13550","2287","2287","2287","0.0040058326","0.0040058326","0.0040058326","2287","2287","2287","0.004179188","0.004179188","0.004179188","2287","2287","2287","0.004178108","0.004178108","0.004178108","2287","2287","2287","0.004132439","0.004132439","0.004132439","2287","2287","2287","0.0044713914","0.0044713914","0.0044713914","2287","2287","2287","0.0040362193","0.0040362193","0.0040362193","2287","2287","2287","0.0041564717","0.0041564717","0.0041564717","2287","2287","2287","0.0041054306","0.0041054306","0.0041054306","2287","2287","2287","0.004881614","0.004881614","0.004881614","2287","2287","2287","0.004130027","0.004130027","0.004130027"
"13600","2296","2296","2296","0.004300442","0.004300442","0.004300442","2296","2296","2296","0.0041735037","0.0041735037","0.0041735037","2296","2296","2296","0.004157597","0.004157597","0.004157597","2296","2296","2296","0.004283154","0.004283154","0.004283154","2296","2296","2296","0.0041559585","0.0041559585","0.0041559585","2296","2296","2296","0.004033312","0.004033312","0.004033312","2296","2296","2296","0.004133911","0.004133911","0.004133911","2296","2296","2296","0.0040689623","0.0040689623","0.0040689623","2296","2296","2296","0.004066492","0.004066492","0.004066492","2296","2296","2296","0.0041363565","0.0041363565","0.0041363565"
"13650","2306","2306","2306","0.0040568053","0.0040568053","0.0040568053","2306","2306","2306","0.0041451585","0.0041451585","0.0041451585","2306","2306","2306","0.004257055","0.004257055","0.004257055","2306","2306","2306","0.004272331","0.004272331","0.004272331","2306","2306","2306","0.004148682","0.004148682","0.004148682","2306","2306","2306","0.0040354105","0.0040354105","0.0040354105","2306","2306","2306","0.0041753436","0.0041753436","0.0041753436","2306","2306","2306","0.004239191","0.004239191","0.004239191","2306","2306","2306","0.0040804776","0.0040804776","0.0040804776","2306","2306","2306","0.0041479743","0.0041479743","0.0041479743"
"13700","2315","2315","2315","0.0040312116","0.0040312116","0.0040312116","2315","2315","2315","0.004214512","0.004214512","0.004214512","2315","2315","2315","0.0042580063","0.0042580063","0.0042580063","2315","2315","2315","0.0041801534","0.0041801534","0.0041801534","2315","2315","2315","0.0041182144","0.0041182144","0.0041182144","2315","2315","2315","0.0049091275","0.0049091275","0.0049091275","2315","2315","2315","0.0041269525","0.0041269525","0.0041269525","2315","2315","2315","0.004160239","0.004160239","0.004160239","2315","2315","2315","0.0041183406","0.0041183406","0.0041183406","2315","2315","2315","0.0042455355","0.0042455355","0.0042455355"
"13750","2324","2324","2324","0.00405335","0.00405335","0.00405335","2324","2324","2324","0.0042594867","0.0042594867","0.0042594867","2324","2324","2324","0.004167208","0.004167208","0.004167208","2324","2324","2324","0.004160664","0.004160664","0.004160664","2324","2324","2324","0.004232782","0.004232782","0.004232782","2324","2324","2324","0.005362282","0.005362282","0.005362282","2324","2324","2324","0.0042014024","0.0042014024","0.0042014024","2324","2324","2324","0.004270779","0.004270779","0.004270779","2324","2324","2324","0.004075003","0.004075003","0.004075003","2324","2324","2324","0.0044347616","0.0044347616","0.0044347616"
"13800","2333","2333","2333","0.004050887","0.004050887","0.004050887","2333","2333","2333","0.0041396245","0.0041396245","0.0041396245","2333","2333","2333","0.0041672033","0.0041672033","0.0041672033","2333","2333","2333","0.0041493564","0.0041493564","0.0041493564","2333","2333","2333","0.004153139","0.004153139","0.004153139","2333","2333","2333","0.004131387","0.004131387","0.004131387","2333","2333","2333","0.0041448968","0.0041448968","0.0041448968","2333","2333","2333","0.0042007254","0.0042007254","0.0042007254","2333","2333","2333","0.0041558933","0.0041558933","0.0041558933","2333","2333","2333","0.0041115438","0.0041115438","0.0041115438"
"13850","2343","2343","2343","0.0040564113","0.0040564113","0.0040564113","2343","2343","2343","0.0049965885","0.0049965885","0.0049965885","2343","2343","2343","0.0041342354","0.0041342354","0.0041342354","2343","2343","2343","0.004158394","0.004158394","0.004158394","2343","2343","2343","0.004152633","0.004152633","0.004152633","2343","2343","2343","0.0041392185","0.0041392185","0.0041392185","2343","2343","2343","0.0042052106","0.0042052106","0.0042052106","2343","2343","2343","0.004242812","0.004242812","0.004242812","2343","2343","2343","0.004102994","0.004102994","0.004102994","2343","2343","2343","0.0040870337","0.0040870337","0.0040870337"
"13900","2352","2352","2352","0.00412764","0.00412764","0.00412764","2352","2352","2352","0.0042128493","0.0042128493","0.0042128493","2352","2352","2352","0.004418647","0.004418647","0.004418647","2352","2352","2352","0.004161648","0.004161648","0.004161648","2352","2352","2352","0.0042144395","0.0042144395","0.0042144395","2352","2352","2352","0.00518435","0.00518435","0.00518435","2352","2352","2352","0.004173187","0.004173187","0.004173187","2352","2352","2352","0.00409176","0.00409176","0.00409176","2352","2352","2352","0.0040998543","0.0040998543","0.0040998543","2352","2352","2352","0.004156515","0.004156515","0.004156515"
"13950","2361","2361","2361","0.003979366","0.003979366","0.003979366","2361","2361","2361","0.0041440926","0.0041440926","0.0041440926","2361","2361","2361","0.004203353","0.004203353","0.004203353","2361","2361","2361","0.0042080963","0.0042080963","0.0042080963","2361","2361","2361","0.004221515","0.004221515","0.004221515","2361","2361","2361","0.0041302294","0.0041302294","0.0041302294","2361","2361","2361","0.004173793","0.004173793","0.004173793","2361","2361","2361","0.004223928","0.004223928","0.004223928","2361","2361","2361","0.004074651","0.004074651","0.004074651","2361","2361","2361","0.00412552","0.00412552","0.00412552"
"14000","2370","2370","2370","0.004500518","0.004500518","0.004500518","2370","2370","2370","0.00449106","0.00449106","0.00449106","2371","2371","2371","0.004889183","0.004889183","0.004889183","2370","2370","2370","0.004237061","0.004237061","0.004237061","2370","2370","2370","0.0042141727","0.0042141727","0.0042141727","2370","2370","2370","0.004144755","0.004144755","0.004144755","2370","2370","2370","0.0041802726","0.0041802726","0.0041802726","2370","2370","2370","0.0042528063","0.0042528063","0.0042528063","2370","2370","2370","0.0041125086","0.0041125086","0.0041125086","2370","2370","2370","0.0041213627","0.0041213627","0.0041213627"
"14001","2379","2379","2379","0.0045547206","0.0045547206","0.0045547206","2379","2379","2379","0.0044616368","0.0044616368","0.0044616368","2379","2379","2379","0.0048532896","0.0048532896","0.0048532896","2379","2379","2379","0.004261016","0.004261016","0.004261016","2379","2379","2379","0.004215826","0.004215826","0.004215826","2379","2379","2379","0.00417275","0.00417275","0.00417275","2379","2379","2379","0.0042041526","0.0042041526","0.0042041526","2379","2379","2379","0.0042749587","0.0042749587","0.0042749587","2379","2379","2379","0.004133888","0.004133888","0.004133888","2379","2379","2379","0.0041384907","0.0041384907","0.0041384907"
"14050","2388","2388","2388","0.0041253553","0.0041253553","0.0041253553","2388","2388","2388","0.0054998454","0.0054998454","0.0054998454","2388","2388","2388","0.0041959193","0.0041959193","0.0041959193","2388","2388","2388","0.004159887","0.004159887","0.004159887","2388","2388","2388","0.004403837","0.004403837","0.004403837","2388","2388","2388","0.00426543","0.00426543","0.00426543","2388","2388","2388","0.0041530672","0.0041530672","0.0041530672","2388","2388","2388","0.0041647637","0.0041647637","0.0041647637","2388","2388","2388","0.0042206272","0.0042206272","0.0042206272","2388","2388","2388","0.004033822","0.004033822","0.004033822"
"14100","2397","2397","2397","0.0040876176","0.0040876176","0.0040876176","2397","2397","2397","0.0044771614","0.0044771614","0.0044771614","2397","2397","2397","0.004301891","0.004301891","0.004301891","2397","2397","2397","0.00415182","0.00415182","0.00415182","2397","2397","2397","0.0041644583","0.0041644583","0.0041644583","2397","2397","2397","0.0041503045","0.0041503045","0.0041503045","2397","2397","2397","0.004048647","0.004048647","0.004048647","2397","2397","2397","0.004367022","0.004367022","0.004367022","2397","2397","2397","0.0042938204","0.0042938204","0.0042938204","2397","2397","2397","0.004049021","0.004049021","0.004049021"
"14150","2406","2406","2406","0.0039982805","0.0039982805","0.0039982805","2406","2406","2406","0.0041108173","0.0041108173","0.0041108173","2406","2406","2406","0.0044206395","0.0044206395","0.0044206395","2406","2406","2406","0.004179072","0.004179072","0.004179072","2406","2406","2406","0.0043121492","0.0043121492","0.0043121492","2406","2406","2406","0.0042272713","0.0042272713","0.0042272713","2406","2406","2406","0.004046393","0.004046393","0.004046393","2406","2406","2406","0.00417684","0.00417684","0.00417684","2406","2406","2406","0.0042074956","0.0042074956","0.0042074956","2406","2406","2406","0.0040318905","0.0040318905","0.0040318905"
"14200","2415","2415","2415","0.003976173","0.003976173","0.003976173","2415","2415","2415","0.0041657337","0.0041657337","0.0041657337","2415","2415","2415","0.0041886107","0.0041886107","0.0041886107","2415","2415","2415","0.004179786","0.004179786","0.004179786","2415","2415","2415","0.0042471327","0.0042471327","0.0042471327","2415","2415","2415","0.0041177105","0.0041177105","0.0041177105","2415","2415","2415","0.0040509803","0.0040509803","0.0040509803","2415","2415","2415","0.0042365664","0.0042365664","0.0042365664","2415","2415","2415","0.0041469717","0.0041469717","0.0041469717","2415","2415","2415","0.0041671726","0.0041671726","0.0041671726"
"14250","2425","2425","2425","0.0039873817","0.0039873817","0.0039873817","2425","2425","2425","0.004947056","0.004947056","0.004947056","2425","2425","2425","0.0053229276","0.0053229276","0.0053229276","2425","2425","2425","0.0041570277","0.0041570277","0.0041570277","2425","2425","2425","0.0041917763","0.0041917763","0.0041917763","2425","2425","2425","0.0041052233","0.0041052233","0.0041052233","2425","2425","2425","0.0040465854","0.0040465854","0.0040465854","2425","2425","2425","0.004147206","0.004147206","0.004147206","2425","2425","2425","0.0041445107","0.0041445107","0.0041445107","2425","2425","2425","0.0041171466","0.0041171466","0.0041171466"
"14300","2434","2434","2434","0.0040143155","0.0040143155","0.0040143155","2434","2434","2434","0.0042865863","0.0042865863","0.0042865863","2434","2434","2434","0.0042914837","0.0042914837","0.0042914837","2434","2434","2434","0.0041759266","0.0041759266","0.0041759266","2434","2434","2434","0.004198664","0.004198664","0.004198664","2434","2434","2434","0.0042339237","0.0042339237","0.0042339237","2434","2434","2434","0.00412046","0.00412046","0.00412046","2434","2434","2434","0.004268762","0.004268762","0.004268762","2434","2434","2434","0.004092629","0.004092629","0.004092629","2434","2434","2434","0.0040947096","0.0040947096","0.0040947096"
"14350","2443","2443","2443","0.004260141","0.004260141","0.004260141","2443","2443","2443","0.0042765327","0.0042765327","0.0042765327","2443","2443","2443","0.004182366","0.004182366","0.004182366","2443","2443","2443","0.0042490363","0.0042490363","0.0042490363","2443","2443","2443","0.0041725505","0.0041725505","0.0041725505","2443","2443","2443","0.0041321237","0.0041321237","0.0041321237","2443","2443","2443","0.004102332","0.004102332","0.004102332","2443","2443","2443","0.004260207","0.004260207","0.004260207","2443","2443","2443","0.0040997183","0.0040997183","0.0040997183","2443","2443","2443","0.0041428786","0.0041428786","0.0041428786"
"14400","2452","2452","2452","0.0040204627","0.0040204627","0.0040204627","2452","2452","2452","0.0041857185","0.0041857185","0.0041857185","2452","2452","2452","0.004174674","0.004174674","0.004174674","2452","2452","2452","0.0041730963","0.0041730963","0.0041730963","2452","2452","2452","0.004197838","0.004197838","0.004197838","2452","2452","2452","0.004162882","0.004162882","0.004162882","2452","2452","2452","0.004088592","0.004088592","0.004088592","2452","2452","2452","0.0042258627","0.0042258627","0.0042258627","2452","2452","2452","0.004216426","0.004216426","0.004216426","2452","2452","2452","0.00412179","0.00412179","0.00412179"
"14450","2462","2462","2462","0.0039864564","0.0039864564","0.0039864564","2462","2462","2462","0.004783379","0.004783379","0.004783379","2462","2462","2462","0.0041763536","0.0041763536","0.0041763536","2462","2462","2462","0.0041611665","0.0041611665","0.0041611665","2462","2462","2462","0.004321516","0.004321516","0.004321516","2462","2462","2462","0.0041732485","0.0041732485","0.0041732485","2462","2462","2462","0.004111889","0.004111889","0.004111889","2462","2462","2462","0.0042586233","0.0042586233","0.0042586233","2462","2462","2462","0.0041421745","0.0041421745","0.0041421745","2462","2462","2462","0.0041860314","0.0041860314","0.0041860314"
"14500","2471","2471","2471","0.003997456","0.003997456","0.003997456","2471","2471","2471","0.0041557685","0.0041557685","0.0041557685","2471","2471","2471","0.004256073","0.004256073","0.004256073","2471","2471","2471","0.0041549783","0.0041549783","0.0041549783","2471","2471","2471","0.004101022","0.004101022","0.004101022","2471","2471","2471","0.0041662855","0.0041662855","0.0041662855","2471","2471","2471","0.004345135","0.004345135","0.004345135","2471","2471","2471","0.004362987","0.004362987","0.004362987","2471","2471","2471","0.004191005","0.004191005","0.004191005","2471","2471","2471","0.0041138735","0.0041138735","0.0041138735"
"14550","2480","2480","2480","0.003994538","0.003994538","0.003994538","2480","2480","2480","0.0041804295","0.0041804295","0.0041804295","2480","2480","2480","0.004258561","0.004258561","0.004258561","2480","2480","2480","0.004107679","0.004107679","0.004107679","2480","2480","2480","0.004132214","0.004132214","0.004132214","2480","2480","2480","0.0041477913","0.0041477913","0.0041477913","2480","2480","2480","0.0041312007","0.0041312007","0.0041312007","2480","2480","2480","0.004206353","0.004206353","0.004206353","2480","2480","2480","0.0041417647","0.0041417647","0.0041417647","2480","2480","2480","0.0041747275","0.0041747275","0.0041747275"
